global_step,episode,type,actor_loss,critic_loss,reward,avg_recent_reward,fell,seq_len,note,time
945,142,update,0.021494070068001747,0.2509235665202141,-0.015662869438529015,-0.22543784510344267,False,35,Qμ=-0.020 Rμ=0.008 Qrng=0.918; buffer=175,2025-08-25T06:09:10
946,50,update,0.012822017073631287,0.11361385881900787,-0.7993069887161255,-0.278207403421402,False,35,Qμ=-0.010 Rμ=-0.032 Qrng=0.250; buffer=175,2025-08-25T06:09:31
947,55,update,0.028283828869462013,0.20778509974479675,-0.4739106297492981,-0.9570058345794678,False,35,Qμ=-0.032 Rμ=-0.054 Qrng=0.762; buffer=175,2025-08-25T06:09:38
948,60,update,0.03281056880950928,0.527448982000351,-12.558941841125488,-3.829959237575531,True,31,Qμ=-0.027 Rμ=-0.218 Qrng=1.703; buffer=171,2025-08-25T06:09:45
949,66,update,0.036075711250305176,0.1603887379169464,0.6243694424629211,0.013248321413993836,False,35,Qμ=-0.027 Rμ=0.031 Qrng=1.659; buffer=175,2025-08-25T06:09:46
950,71,update,0.051527056843042374,0.016082779970020056,-1.658690094947815,-1.3415002703666687,False,35,Qμ=-0.043 Rμ=-0.055 Qrng=0.517; buffer=175,2025-08-25T06:09:47
951,76,update,0.04316652938723564,0.14123207330703735,0.12348926067352295,-0.11557496935129166,False,35,Qμ=-0.038 Rμ=-0.049 Qrng=0.875; buffer=175,2025-08-25T06:09:48
952,81,update,0.055139753967523575,0.08073562383651733,-0.6462410092353821,-0.23837987184524537,False,35,Qμ=-0.054 Rμ=-0.003 Qrng=0.644; buffer=175,2025-08-25T06:09:49
953,83,update,0.05150480940937996,0.20444166660308838,-5.4416351318359375,-1.607576960325241,True,16,Qμ=-0.053 Rμ=0.034 Qrng=1.114; buffer=51,2025-08-25T06:09:49
954,84,update,0.03823287412524223,0.042538512498140335,-12.565509796142578,-4.057599502801895,True,33,Qμ=-0.038 Rμ=-0.069 Qrng=0.682; buffer=33,2025-08-25T06:09:50
955,89,update,0.05355727672576904,0.8115036487579346,-8.377124786376953,-2.340962302684784,True,20,Qμ=-0.034 Rμ=-0.977 Qrng=2.474; buffer=125,2025-08-25T06:09:51
956,92,update,0.04917830601334572,0.01614438882097602,-11.717808723449707,-4.6271383464336395,True,27,Qμ=-0.037 Rμ=-0.029 Qrng=0.698; buffer=62,2025-08-25T06:09:52
957,95,update,0.09678725153207779,0.015148941427469254,-12.405960083007812,-5.2969186186790465,True,28,Qμ=-0.082 Rμ=-0.073 Qrng=0.179; buffer=63,2025-08-25T06:09:53
958,100,update,0.0978066623210907,0.10150881111621857,-4.6735358238220215,-2.4828496307134627,True,4,Qμ=-0.088 Rμ=-0.047 Qrng=0.443; buffer=109,2025-08-25T06:09:54
959,103,update,0.11433973908424377,0.01541982777416706,-16.574499130249023,-5.614529097080231,True,30,Qμ=-0.106 Rμ=-0.073 Qrng=1.182; buffer=65,2025-08-25T06:09:55
960,106,update,0.11196570843458176,0.060484157875180244,-17.126678466796875,-7.488022089004517,True,31,Qμ=-0.104 Rμ=-0.287 Qrng=0.737; buffer=66,2025-08-25T06:09:56
961,110,update,0.13473205268383026,0.03532847389578819,-15.113885879516602,-7.337636804580688,True,24,Qμ=-0.126 Rμ=-0.016 Qrng=0.820; buffer=94,2025-08-25T06:09:57
962,112,update,0.13355399668216705,0.00468893873039633,-18.346670150756836,-6.959527726471424,True,34,Qμ=-0.127 Rμ=-0.099 Qrng=0.454; buffer=69,2025-08-25T06:09:58
963,115,update,0.12603402137756348,0.092625942081213,-3.644559860229492,-4.670487590134144,True,10,Qμ=-0.132 Rμ=0.062 Qrng=0.208; buffer=45,2025-08-25T06:09:58
964,118,update,0.1334993690252304,0.12053616717457771,-12.10732650756836,-3.34210866689682,True,29,Qμ=-0.142 Rμ=0.031 Qrng=0.482; buffer=64,2025-08-25T06:09:59
965,121,update,0.11173883825540543,0.07779446244239807,-3.813756227493286,-3.4019341588020326,True,8,Qμ=-0.123 Rμ=0.027 Qrng=1.441; buffer=43,2025-08-25T06:10:00
966,123,update,0.0997820571064949,0.03286737110465765,-11.144525527954102,-3.911991572380066,True,31,Qμ=-0.113 Rμ=-0.037 Qrng=0.376; buffer=31,2025-08-25T06:10:01
967,126,update,0.12238404899835587,0.04720270819962025,-13.913979530334473,-6.330513048171997,True,25,Qμ=-0.129 Rμ=-0.122 Qrng=1.301; buffer=60,2025-08-25T06:10:02
968,128,update,0.09270387887954712,0.053423626348376274,-12.383465766906738,-6.578301095962525,True,34,Qμ=-0.095 Rμ=-0.010 Qrng=0.660; buffer=34,2025-08-25T06:10:03
969,131,update,0.11935649067163467,0.1658710166811943,-3.3114547729492188,-4.499274897575378,True,2,Qμ=-0.125 Rμ=-0.093 Qrng=1.258; buffer=37,2025-08-25T06:10:03
970,133,update,0.13537824153900146,0.6227830946445465,-14.951547622680664,-5.012891268730163,True,33,Qμ=-0.112 Rμ=-0.648 Qrng=0.790; buffer=33,2025-08-25T06:10:04
971,137,update,0.11849070340394974,0.053084349259734154,-3.0,-4.676043438911438,True,1,Qμ=-0.117 Rμ=0.055 Qrng=1.249; buffer=36,2025-08-25T06:10:05
972,140,update,0.11667615920305252,0.021646310575306416,-3.0,-1.7094386979937553,True,1,Qμ=-0.115 Rμ=-0.001 Qrng=1.664; buffer=36,2025-08-25T06:10:06
973,145,update,0.16073405742645264,1.8246990442276,-13.150588989257812,-5.030117797851562,True,33,Qμ=-0.150 Rμ=-0.828 Qrng=1.112; buffer=33,2025-08-25T06:10:07
974,51,update,0.14870649576187134,0.02549920044839382,-0.7762919068336487,-0.4202432930469513,False,35,Qμ=-0.130 Rμ=-0.015 Qrng=0.075; buffer=175,2025-08-25T06:10:56
975,56,update,0.1714736968278885,0.025956821627914906,-1.08795964717865,-1.134280788898468,False,35,Qμ=-0.160 Rμ=-0.073 Qrng=0.607; buffer=175,2025-08-25T06:10:57
976,61,update,0.1846284121274948,0.02390665002167225,-0.9489499926567078,-0.8277212262153626,False,35,Qμ=-0.182 Rμ=-0.022 Qrng=1.227; buffer=175,2025-08-25T06:10:58
977,66,update,0.18105101585388184,0.12371479719877243,-1.40550696849823,-1.7118762254714965,False,35,Qμ=-0.184 Rμ=-0.042 Qrng=0.582; buffer=175,2025-08-25T06:10:59
978,71,update,0.16525626182556152,0.06294880993664265,-1.666420817375183,-1.2181481957435607,False,35,Qμ=-0.172 Rμ=-0.007 Qrng=0.882; buffer=175,2025-08-25T06:11:00
979,76,update,0.15229322016239166,0.28626880049705505,-1.2913169860839844,-1.622951054573059,False,35,Qμ=-0.161 Rμ=-0.064 Qrng=2.070; buffer=175,2025-08-25T06:11:01
980,81,update,0.1406225711107254,0.17772315442562103,-0.781754195690155,-1.0621359944343567,False,35,Qμ=-0.153 Rμ=-0.011 Qrng=0.637; buffer=175,2025-08-25T06:11:03
981,86,update,0.1292942762374878,0.3423435091972351,-0.7823609709739685,-0.4419468089938164,False,35,Qμ=-0.144 Rμ=0.002 Qrng=0.930; buffer=175,2025-08-25T06:11:04
982,91,update,0.10689076781272888,0.14168360829353333,-2.141069173812866,-1.7245469093322754,False,35,Qμ=-0.124 Rμ=-0.029 Qrng=0.706; buffer=175,2025-08-25T06:11:05
983,96,update,0.0982818603515625,0.026143389753997326,-2.931103229522705,-2.7294161796569822,False,35,Qμ=-0.112 Rμ=-0.072 Qrng=0.946; buffer=175,2025-08-25T06:11:06
984,101,update,0.08091659843921661,0.030947997234761715,-3.1485419273376465,-3.0759415149688722,False,35,Qμ=-0.094 Rμ=-0.079 Qrng=0.327; buffer=175,2025-08-25T06:11:07
985,106,update,0.07464169710874557,0.04689427278935909,-4.026578903198242,-3.7619569301605225,False,35,Qμ=-0.086 Rμ=-0.095 Qrng=0.804; buffer=175,2025-08-25T06:11:08
986,111,update,0.06513086706399918,0.010156418196856976,-4.194415092468262,-4.120930290222168,False,35,Qμ=-0.069 Rμ=-0.107 Qrng=0.738; buffer=175,2025-08-25T06:11:09
987,116,update,0.04493017494678497,0.01679507689550519,-3.6764378547668457,-3.9192429065704344,False,35,Qμ=-0.048 Rμ=-0.099 Qrng=0.394; buffer=175,2025-08-25T06:11:10
988,121,update,0.0551903136074543,0.07210122048854828,-3.7901604175567627,-3.972690963745117,False,35,Qμ=-0.056 Rμ=-0.104 Qrng=0.307; buffer=175,2025-08-25T06:11:11
989,126,update,0.06100190803408623,0.09823203831911087,-3.860445261001587,-3.8421681404113768,False,35,Qμ=-0.063 Rμ=-0.121 Qrng=0.724; buffer=175,2025-08-25T06:11:12
990,131,update,0.05371534824371338,0.03479518089443445,-4.068674087524414,-4.041003036499023,False,35,Qμ=-0.048 Rμ=-0.124 Qrng=1.030; buffer=175,2025-08-25T06:11:13
991,136,update,0.06834536790847778,0.21073652058839798,-4.067063331604004,-4.104734611511231,False,35,Qμ=-0.063 Rμ=-0.109 Qrng=1.065; buffer=175,2025-08-25T06:11:14
992,141,update,0.07431359589099884,0.04752197116613388,-4.062099933624268,-4.0010910987854,False,35,Qμ=-0.070 Rμ=-0.114 Qrng=0.475; buffer=175,2025-08-25T06:11:15
993,146,update,0.08113278448581696,0.05366275832056999,-3.9415271282196045,-3.9423858642578127,False,35,Qμ=-0.074 Rμ=-0.102 Qrng=0.423; buffer=175,2025-08-25T06:11:15
994,52,update,0.08510313183069229,0.07897069305181503,-0.9423810839653015,-0.46270847991108893,False,35,Qμ=-0.080 Rμ=-0.044 Qrng=1.328; buffer=175,2025-08-25T06:11:28
995,57,update,0.08179479092359543,0.05018692836165428,-2.3094472885131836,-1.7796892166137694,False,35,Qμ=-0.077 Rμ=-0.051 Qrng=0.942; buffer=175,2025-08-25T06:11:29
996,62,update,0.10101819038391113,0.2940063625574112,-3.142435073852539,-2.893408250808716,False,35,Qμ=-0.100 Rμ=-0.076 Qrng=0.498; buffer=175,2025-08-25T06:11:30
997,67,update,0.10494109988212585,0.13075122237205505,-3.795717716217041,-3.510952663421631,False,35,Qμ=-0.108 Rμ=-0.107 Qrng=1.110; buffer=175,2025-08-25T06:11:31
998,72,update,0.09046363830566406,0.08325906470417976,-4.037700653076172,-3.8694100379943848,False,35,Qμ=-0.091 Rμ=-0.109 Qrng=0.277; buffer=175,2025-08-25T06:11:32
999,77,update,0.0850915014743805,0.08171011507511139,-1.504028081893921,-2.6164237022399903,False,35,Qμ=-0.083 Rμ=-0.014 Qrng=0.590; buffer=175,2025-08-25T06:11:33
1000,82,update,0.06567396968603134,0.02583889290690422,-2.9650142192840576,-2.5371387004852295,False,35,Qμ=-0.066 Rμ=-0.063 Qrng=0.486; buffer=175,2025-08-25T06:11:34
1001,87,update,0.08160332590341568,0.3005833029747009,-3.6715757846832275,-3.385184812545776,False,35,Qμ=-0.083 Rμ=-0.123 Qrng=0.564; buffer=175,2025-08-25T06:11:34
1002,92,update,0.1035776138305664,0.07004117779433727,-3.5043904781341553,-3.5318081855773924,False,35,Qμ=-0.098 Rμ=-0.091 Qrng=0.997; buffer=175,2025-08-25T06:11:35
1003,97,update,0.09141486883163452,0.038996387273073196,-3.8618102073669434,-3.581194591522217,False,35,Qμ=-0.087 Rμ=-0.091 Qrng=0.138; buffer=175,2025-08-25T06:11:37
1004,102,update,0.08036396652460098,0.074393505230546,-3.7120139598846436,-3.8688053131103515,False,35,Qμ=-0.081 Rμ=-0.110 Qrng=0.320; buffer=175,2025-08-25T06:11:37
1005,107,update,0.08785038441419601,0.09637125954031944,-3.930912733078003,-3.963734197616577,False,35,Qμ=-0.082 Rμ=-0.149 Qrng=0.498; buffer=175,2025-08-25T06:11:38
1006,112,update,0.11343841999769211,0.26816800236701965,-3.6127989292144775,-3.684720039367676,False,35,Qμ=-0.105 Rμ=-0.091 Qrng=0.863; buffer=175,2025-08-25T06:11:39
1007,117,update,0.09397763758897781,0.020359934773296118,-3.5208191871643066,-3.4124051570892333,False,35,Qμ=-0.090 Rμ=-0.090 Qrng=0.716; buffer=175,2025-08-25T06:11:40
1008,122,update,0.12216510623693466,0.16674145311117172,-3.754098892211914,-3.793290615081787,False,35,Qμ=-0.116 Rμ=-0.099 Qrng=0.236; buffer=175,2025-08-25T06:11:41
1009,127,update,0.11261454224586487,0.002834656974300742,-3.954413652420044,-3.89858136177063,False,35,Qμ=-0.107 Rμ=-0.100 Qrng=1.153; buffer=175,2025-08-25T06:11:42
1010,132,update,0.10043724626302719,0.03402972500771284,-3.8935489654541016,-3.9210970878601072,False,35,Qμ=-0.094 Rμ=-0.122 Qrng=1.573; buffer=175,2025-08-25T06:11:43
1011,137,update,0.11196818202733994,0.009816254023462534,-3.8797988891601562,-3.8315032482147218,False,35,Qμ=-0.106 Rμ=-0.097 Qrng=0.363; buffer=175,2025-08-25T06:11:44
1012,142,update,0.13261906802654266,0.04111320339143276,-3.8938326835632324,-3.9162614822387694,False,35,Qμ=-0.135 Rμ=-0.100 Qrng=0.864; buffer=175,2025-08-25T06:11:45
1013,147,update,0.1437404900789261,0.19800156354904175,-3.7408792972564697,-3.79196515083313,False,35,Qμ=-0.139 Rμ=-0.113 Qrng=1.295; buffer=175,2025-08-25T06:11:46
1014,53,update,0.11751215904951096,0.04358707554638386,-1.0255985260009766,-0.4546320378780365,False,35,Qμ=-0.117 Rμ=-0.040 Qrng=0.981; buffer=175,2025-08-25T06:12:03
1015,58,update,0.13437356054782867,0.13076379895210266,-1.9879679679870605,-1.556460928916931,False,35,Qμ=-0.132 Rμ=-0.045 Qrng=0.346; buffer=175,2025-08-25T06:12:05
1016,63,update,0.11602535098791122,0.005061367293819785,-3.0730605125427246,-2.7213773250579836,False,35,Qμ=-0.116 Rμ=-0.061 Qrng=0.190; buffer=175,2025-08-25T06:12:05
1017,68,update,0.13522149622440338,0.0810786634683609,-3.74476957321167,-3.513813018798828,False,35,Qμ=-0.138 Rμ=-0.101 Qrng=0.510; buffer=175,2025-08-25T06:12:07
1018,73,update,0.13820190727710724,0.02029274497181177,-3.7092456817626953,-3.7695054531097414,False,35,Qμ=-0.138 Rμ=-0.119 Qrng=0.671; buffer=175,2025-08-25T06:12:08
1019,78,update,0.11387651413679123,0.19612550735473633,-3.8605575561523438,-3.8075501918792725,False,35,Qμ=-0.114 Rμ=-0.099 Qrng=0.438; buffer=175,2025-08-25T06:12:08
1020,83,update,0.12048852443695068,0.055356621742248535,-3.704115390777588,-3.90391001701355,False,35,Qμ=-0.119 Rμ=-0.102 Qrng=0.584; buffer=175,2025-08-25T06:12:09
1021,88,update,0.1357707530260086,0.013606864959001541,-3.7431180477142334,-3.8220944881439207,False,35,Qμ=-0.136 Rμ=-0.101 Qrng=0.574; buffer=175,2025-08-25T06:12:10
1022,93,update,0.1397966891527176,0.09474357217550278,-3.7540934085845947,-3.772168016433716,False,35,Qμ=-0.141 Rμ=-0.122 Qrng=0.941; buffer=175,2025-08-25T06:12:11
1023,98,update,0.125327005982399,0.0024134735576808453,-3.8518660068511963,-3.930981683731079,False,35,Qμ=-0.126 Rμ=-0.115 Qrng=0.690; buffer=175,2025-08-25T06:12:12
1024,103,update,0.1256166249513626,0.0017254251870326698,-3.8219141960144043,-3.6785075187683107,False,35,Qμ=-0.127 Rμ=-0.094 Qrng=0.190; buffer=175,2025-08-25T06:12:13
1025,108,update,0.1254529356956482,0.053244249895215034,-3.999777317047119,-3.931098985671997,False,35,Qμ=-0.128 Rμ=-0.097 Qrng=0.978; buffer=175,2025-08-25T06:12:14
1026,113,update,0.12173754721879959,0.023785659112036228,-3.927706003189087,-3.9972447872161867,False,35,Qμ=-0.123 Rμ=-0.127 Qrng=1.098; buffer=175,2025-08-25T06:12:15
1027,118,update,0.12284144014120102,0.03973939083516598,-3.7846925258636475,-3.895619773864746,False,35,Qμ=-0.123 Rμ=-0.102 Qrng=0.399; buffer=175,2025-08-25T06:12:16
1028,123,update,0.11682310700416565,0.03638919070363045,-3.639721393585205,-3.8955467700958253,False,35,Qμ=-0.117 Rμ=-0.086 Qrng=0.452; buffer=175,2025-08-25T06:12:17
1029,128,update,0.1295200139284134,0.009583850856870413,-3.8764216899871826,-3.915878677368164,False,35,Qμ=-0.130 Rμ=-0.097 Qrng=0.299; buffer=175,2025-08-25T06:12:18
1030,133,update,0.12561364471912384,0.2579365447163582,-4.037509441375732,-3.8711026191711424,False,35,Qμ=-0.128 Rμ=-0.102 Qrng=0.213; buffer=175,2025-08-25T06:12:19
1031,138,update,0.11668547987937927,0.02580933179706335,-3.7785823345184326,-3.798666000366211,False,35,Qμ=-0.116 Rμ=-0.148 Qrng=1.126; buffer=175,2025-08-25T06:12:20
1032,143,update,0.10787991434335709,0.11440793052315712,-3.864704132080078,-3.874816131591797,False,35,Qμ=-0.108 Rμ=-0.096 Qrng=0.317; buffer=175,2025-08-25T06:12:21
1033,148,update,0.11697202920913696,0.0385771244764328,-4.186039924621582,-3.9227316856384276,False,35,Qμ=-0.119 Rμ=-0.125 Qrng=0.873; buffer=175,2025-08-25T06:12:22
1034,54,update,0.09322024136781693,0.04388457536697388,-0.39870524406433105,-0.07234349474310875,False,35,Qμ=-0.098 Rμ=0.037 Qrng=0.552; buffer=175,2025-08-25T06:13:31
1035,59,update,0.12453252077102661,0.05200923793017864,-1.593056321144104,-1.1669636845588685,False,35,Qμ=-0.131 Rμ=-0.024 Qrng=0.458; buffer=175,2025-08-25T06:13:32
1036,64,update,0.1041150763630867,0.04471556097269058,-2.8377795219421387,-2.3439860582351684,False,35,Qμ=-0.110 Rμ=-0.066 Qrng=0.574; buffer=175,2025-08-25T06:13:33
1037,69,update,0.09265261888504028,0.02037528809159994,-3.7831053733825684,-3.4494036197662354,False,35,Qμ=-0.096 Rμ=-0.088 Qrng=0.102; buffer=175,2025-08-25T06:13:34
1038,74,update,0.10086620599031448,0.07602217048406601,-4.0244646072387695,-3.9351518154144287,False,35,Qμ=-0.105 Rμ=-0.100 Qrng=0.252; buffer=175,2025-08-25T06:13:35
1039,79,update,0.08541548997163773,0.06916555389761925,-3.551058769226074,-3.678193950653076,False,35,Qμ=-0.086 Rμ=-0.098 Qrng=0.822; buffer=175,2025-08-25T06:13:37
1040,84,update,0.10511324554681778,0.15178079158067703,-4.015362739562988,-3.823384189605713,False,35,Qμ=-0.103 Rμ=-0.099 Qrng=0.495; buffer=175,2025-08-25T06:13:38
1041,89,update,0.09088489413261414,0.1031554564833641,-3.8955016136169434,-3.8453157424926756,False,35,Qμ=-0.088 Rμ=-0.099 Qrng=0.349; buffer=175,2025-08-25T06:13:39
1042,94,update,0.09485884755849838,0.007182467961683869,-3.69704008102417,-3.7936589241027834,False,35,Qμ=-0.092 Rμ=-0.122 Qrng=0.877; buffer=175,2025-08-25T06:13:40
1043,99,update,0.08534502983093262,0.10505687445402145,-4.037712574005127,-3.865623426437378,False,35,Qμ=-0.081 Rμ=-0.099 Qrng=0.640; buffer=175,2025-08-25T06:13:41
1044,104,update,0.11038777977228165,0.04209563881158829,-3.5125949382781982,-3.869953155517578,False,35,Qμ=-0.105 Rμ=-0.093 Qrng=0.229; buffer=175,2025-08-25T06:13:42
1045,109,update,0.11531510204076767,0.02030746266245842,-4.014344692230225,-3.8692702770233156,False,35,Qμ=-0.112 Rμ=-0.100 Qrng=0.766; buffer=175,2025-08-25T06:13:43
1046,114,update,0.11688355356454849,0.013330898247659206,-3.81541109085083,-4.013948059082031,False,35,Qμ=-0.114 Rμ=-0.105 Qrng=0.361; buffer=175,2025-08-25T06:13:44
1047,119,update,0.13081887364387512,0.10474231094121933,-3.927250385284424,-3.819783926010132,False,35,Qμ=-0.130 Rμ=-0.095 Qrng=0.522; buffer=175,2025-08-25T06:13:45
1048,124,update,0.13050338625907898,0.3120991587638855,-3.882614850997925,-3.917831802368164,False,35,Qμ=-0.118 Rμ=-0.113 Qrng=0.896; buffer=175,2025-08-25T06:13:46
1049,129,update,0.126421719789505,0.03833863511681557,-4.040749549865723,-3.961299514770508,False,35,Qμ=-0.125 Rμ=-0.104 Qrng=0.261; buffer=175,2025-08-25T06:13:47
1050,134,update,0.11399781703948975,0.19038844853639603,-3.9378647804260254,-3.8562674045562746,False,35,Qμ=-0.112 Rμ=-0.103 Qrng=0.890; buffer=175,2025-08-25T06:13:48
1051,139,update,0.14432953298091888,0.0760246068239212,-3.82366681098938,-3.833217811584473,False,35,Qμ=-0.145 Rμ=-0.090 Qrng=0.700; buffer=175,2025-08-25T06:13:49
1052,144,update,0.12217999249696732,0.06286863051354885,-4.090588569641113,-3.953267002105713,False,35,Qμ=-0.123 Rμ=-0.106 Qrng=0.271; buffer=175,2025-08-25T06:13:50
1053,149,update,0.13239142298698425,0.10505219548940659,-3.957387924194336,-3.9807499408721925,False,35,Qμ=-0.133 Rμ=-0.124 Qrng=1.172; buffer=175,2025-08-25T06:13:51
1054,55,update,0.11909875273704529,0.25939546525478363,-0.13351814448833466,-0.4431858628988266,False,35,Qμ=-0.123 Rμ=0.008 Qrng=0.445; buffer=175,2025-08-25T06:14:14
1055,60,update,0.11708558350801468,0.0268167145550251,-1.2061121463775635,-0.6515279754996299,False,35,Qμ=-0.122 Rμ=-0.082 Qrng=0.790; buffer=175,2025-08-25T06:14:15
1056,65,update,0.11513540893793106,0.05366083048284054,-2.094421863555908,-1.736629271507263,False,35,Qμ=-0.122 Rμ=-0.036 Qrng=0.387; buffer=175,2025-08-25T06:14:16
1057,70,update,0.1005241870880127,0.012806193437427282,-3.2711219787597656,-2.8338406562805174,False,35,Qμ=-0.105 Rμ=-0.102 Qrng=1.225; buffer=175,2025-08-25T06:14:17
1058,75,update,0.11446712166070938,0.013749776873737574,-3.962667465209961,-3.7670990943908693,False,35,Qμ=-0.118 Rμ=-0.116 Qrng=0.933; buffer=175,2025-08-25T06:14:18
1059,80,update,0.10759983211755753,0.013843975961208344,-2.9358506202697754,-3.5648804187774656,False,35,Qμ=-0.109 Rμ=-0.145 Qrng=0.826; buffer=175,2025-08-25T06:14:19
1060,85,update,0.11256910115480423,0.09492968022823334,-3.7159106731414795,-3.4559919834136963,False,35,Qμ=-0.115 Rμ=-0.110 Qrng=1.192; buffer=175,2025-08-25T06:14:20
1061,90,update,0.11687762290239334,0.03169930353760719,-3.9717142581939697,-3.901582860946655,False,35,Qμ=-0.117 Rμ=-0.104 Qrng=0.175; buffer=175,2025-08-25T06:14:21
1062,95,update,0.095271997153759,0.08896905928850174,-3.481940507888794,-3.764109182357788,False,35,Qμ=-0.095 Rμ=-0.086 Qrng=0.188; buffer=175,2025-08-25T06:14:22
1063,100,update,0.09294518828392029,0.06689596548676491,-3.8210718631744385,-3.5932773113250733,False,35,Qμ=-0.092 Rμ=-0.092 Qrng=0.930; buffer=175,2025-08-25T06:14:23
1064,105,update,0.10032450407743454,0.11606969684362411,-3.7306060791015625,-3.892429161071777,False,35,Qμ=-0.099 Rμ=-0.146 Qrng=0.790; buffer=175,2025-08-25T06:14:24
1065,110,update,0.09780231863260269,0.043568093329668045,-4.01547384262085,-3.712180423736572,False,35,Qμ=-0.093 Rμ=-0.091 Qrng=0.876; buffer=175,2025-08-25T06:14:25
1066,115,update,0.11087199300527573,0.07711958512663841,-3.0217363834381104,-3.603548288345337,False,35,Qμ=-0.112 Rμ=-0.117 Qrng=1.245; buffer=175,2025-08-25T06:14:26
1067,120,update,0.11087765544652939,0.001123892783652991,-3.8430233001708984,-3.5475348472595214,False,35,Qμ=-0.110 Rμ=-0.092 Qrng=0.305; buffer=175,2025-08-25T06:14:27
1068,125,update,0.11920195817947388,0.2939760833978653,-3.257693290710449,-3.719788074493408,False,35,Qμ=-0.119 Rμ=-0.091 Qrng=0.617; buffer=175,2025-08-25T06:14:28
1069,130,update,0.11865799874067307,0.11687815561890602,-3.6054763793945312,-3.417825174331665,False,35,Qμ=-0.114 Rμ=-0.089 Qrng=0.268; buffer=175,2025-08-25T06:14:29
1070,135,update,0.12833958864212036,0.06554727256298065,-3.9218978881835938,-3.8096840381622314,False,35,Qμ=-0.125 Rμ=-0.098 Qrng=0.544; buffer=175,2025-08-25T06:14:30
1071,140,update,0.12228915840387344,0.0028249333845451474,-3.344860553741455,-3.736402130126953,False,35,Qμ=-0.120 Rμ=-0.094 Qrng=0.638; buffer=175,2025-08-25T06:14:31
1072,145,update,0.12651167809963226,0.0005471831682370976,-3.660099744796753,-3.459300231933594,False,35,Qμ=-0.123 Rμ=-0.088 Qrng=0.169; buffer=175,2025-08-25T06:14:32
1073,150,update,0.12417926639318466,0.19037196040153503,-3.9489870071411133,-3.903796339035034,False,35,Qμ=-0.126 Rμ=-0.097 Qrng=0.754; buffer=175,2025-08-25T06:14:33
1074,56,update,0.11776777356863022,0.07572397217154503,-0.13193219900131226,-0.2664015829563141,False,35,Qμ=-0.126 Rμ=0.040 Qrng=0.882; buffer=175,2025-08-25T06:15:11
1075,61,update,0.12448784708976746,0.15262378752231598,-1.2272403240203857,-0.6841491058468818,False,35,Qμ=-0.134 Rμ=0.010 Qrng=0.555; buffer=175,2025-08-25T06:15:12
1076,66,update,0.10279531031847,0.032805440947413445,-2.2048938274383545,-1.7805843353271484,False,35,Qμ=-0.111 Rμ=-0.019 Qrng=0.956; buffer=175,2025-08-25T06:15:13
1077,71,update,0.09400459378957748,0.012929788324981928,-3.431272029876709,-2.932421636581421,False,35,Qμ=-0.100 Rμ=-0.085 Qrng=1.087; buffer=175,2025-08-25T06:15:14
1078,76,update,0.09458928555250168,0.03409802354872227,-3.9678051471710205,-3.809741735458374,False,35,Qμ=-0.098 Rμ=-0.107 Qrng=0.967; buffer=175,2025-08-25T06:15:15
1079,81,update,0.11132300645112991,0.09892058372497559,-4.355921745300293,-4.103758192062378,False,35,Qμ=-0.114 Rμ=-0.105 Qrng=0.664; buffer=175,2025-08-25T06:15:16
1080,86,update,0.08561394363641739,0.18156122416257858,-3.762263298034668,-3.8623559951782225,False,35,Qμ=-0.088 Rμ=-0.106 Qrng=0.630; buffer=175,2025-08-25T06:15:17
1081,91,update,0.08419513702392578,0.05228692479431629,-4.010766506195068,-3.987260913848877,False,35,Qμ=-0.086 Rμ=-0.109 Qrng=0.131; buffer=175,2025-08-25T06:15:18
1082,96,update,0.08565405756235123,0.057561542838811874,-3.450565814971924,-3.430369806289673,False,35,Qμ=-0.082 Rμ=-0.116 Qrng=0.705; buffer=175,2025-08-25T06:15:19
1083,101,update,0.08005032688379288,0.21255098283290863,-3.9704554080963135,-3.7784077644348146,False,35,Qμ=-0.079 Rμ=-0.126 Qrng=0.568; buffer=175,2025-08-25T06:15:20
1084,106,update,0.09251115471124649,0.05258377268910408,-3.996427297592163,-4.003175544738769,False,35,Qμ=-0.090 Rμ=-0.105 Qrng=0.154; buffer=175,2025-08-25T06:15:21
1085,111,update,0.07019560784101486,0.2651965841650963,-3.9163084030151367,-3.964960289001465,False,35,Qμ=-0.071 Rμ=-0.077 Qrng=0.511; buffer=175,2025-08-25T06:15:22
1086,116,update,0.08774038404226303,0.06593061424791813,-3.9783406257629395,-4.015659475326538,False,35,Qμ=-0.083 Rμ=-0.107 Qrng=1.045; buffer=175,2025-08-25T06:15:23
1087,121,update,0.0828089788556099,0.06136222556233406,-4.045281410217285,-4.056736183166504,False,35,Qμ=-0.083 Rμ=-0.104 Qrng=0.710; buffer=175,2025-08-25T06:15:24
1088,126,update,0.08956032246351242,0.4525599628686905,-3.826702356338501,-3.58731746673584,False,35,Qμ=-0.088 Rμ=-0.093 Qrng=0.371; buffer=175,2025-08-25T06:15:25
1089,131,update,0.0844496563076973,0.31401608884334564,-3.992349147796631,-3.9417607307434084,False,35,Qμ=-0.084 Rμ=-0.110 Qrng=1.006; buffer=175,2025-08-25T06:15:26
1090,136,update,0.08845286816358566,0.02826791536062956,-4.072755813598633,-4.03454065322876,False,35,Qμ=-0.083 Rμ=-0.108 Qrng=0.605; buffer=175,2025-08-25T06:15:27
